idnumber,smiles
HMDB0037695,Nc1ccccc1C(=O)OC1CCCCC1
HMDB0037696,Nc1ccccc1C(=O)OCCc1ccccc1
HMDB0037706,O=C(C=Cc1ccccc1)OC1CCCCC1
HMDB0037707,O=C(Cc1ccccc1)OCC=Cc1ccccc1
HMDB0037723,O=C(OCCc1ccccc1)c1ccco1
HMDB0037738,CC(C)=CC(=O)C(C)c1ccc(C)c(O)c1
HMDB0037739,CC(C)=CC(=O)C(O)C(C)CC1=CC=CCC1
HMDB0037760,CC(C)=CCC1=C(O)C(=O)c2c(O)ccc(O)c2C1=O
HMDB0037774,COc1cc2c(c3c1CC(C(C)(C)O)O3)C(=O)OC(C)C2
HMDB0037784,CC1=CC2C(CC1)C(C)=CCC2C(C)C
HMDB0037801,C=C1C(=O)OC2C1CCC(=C)C1CC=C(CO)C12
HMDB0037832,CC(=O)OC1C=C(C)C2CC(=C(C)C)CC2C(C)C1
HMDB0037851,O=c1cc(-c2ccc(O)cc2)oc2cc(OS(=O)(=O)[O-])cc(O)c12
HMDB0037913,C=C(C)c1cc2c(=O)c3c(O)cc4c(c3oc2c2c1C(=O)C(OC)=CC2=O)C=CC(C)(C)O4
HMDB0037920,CC(C)=CCc1cc(-c2coc3cc(O)cc(O)c3c2=O)ccc1O
HMDB0037921,O=c1oc2cc(O)cc(O)c2c2oc3cc(O)ccc3c12
HMDB0037922,CC(C)=CCc1c(O)ccc2c1oc(=O)c1c3ccc(O)cc3oc21
HMDB0037954,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2
HMDB0037985,O=C(CC1(O)C(=O)Nc2c(Cl)cc(Cl)cc21)c1cccc([N+](=O)[O-])c1
HMDB0038018,CC1OC(OC(C)(C)C2CCC3(C)CCCC(C)(O)C3C2)C(O)C(O)C1O
HMDB0038047,C=C(C)C1CC=C(C)C(OC(=O)CC)C1
HMDB0038051,CC1=CCC(C(C)(C)OC(=O)c2ccccc2N)CC1
HMDB0038113,CC(C)(O)CCc1c(O)ccc2c1OCC(c1ccc(O)cc1O)C2=O
HMDB0038114,COc1ccc(C2COc3c(CC=C(C)C)c(O)cc(O)c3C2=O)c(O)c1
HMDB0038115,C=C(C)Oc1cc(=O)oc2ccccc12
HMDB0038139,C=C1CCC2C(=C)CCC(C(C)C)C2C1
HMDB0038145,CC(C)=CCc1c(O)cc2c(c1O)c(=O)c1cccc(O)c1n2C
HMDB0038146,C=C(C)CCC1=C(C(C)C)CCC(C)C1=O
HMDB0038158,CC1(C)OC2OC(=O)C=CC23C1CC(=O)C1(C)C3CCC2(C)C(c3ccoc3)OC(=O)C3OC321
HMDB0038163,C=C(C)C1=CC2=C(C=CC2=C)C(C)=CC1
HMDB0038173,OC(C#CC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1
HMDB0038187,C=C(CC(=O)C=C(C)C)C1CC=C(C)CC1
HMDB0038188,CC1=C2C(=O)c3c(C)coc3CC2(C)C(O)CC1
HMDB0038200,CC(C)=C1CC2=C(CCC2C)C(C)CC1=O
HMDB0038203,CC1=CCC2=C(C)CCC(C(C)C)C2C1
HMDB0038217,Cc1cc2c(c(C)c1CCCl)C(=O)C(C)(C)C2
HMDB0038225,COc1c(CC=C(C)C)c(O)cc2oc(=O)c(-c3ccc(O)cc3O)cc12
HMDB0038257,CC(C)=CCCC(C)=CCOC(=O)Cc1ccccc1
HMDB0038292,C=C(C)C1CCC(=C)C(OC(C)=O)C1
HMDB0038322,O=C1C(O)=Cc2c(-c3ccc(O)c(O)c3)ccc3cccc1c23
HMDB0038324,COc1ccc(C(=O)OC(C)C(O)c2ccc(OC)cc2)cc1
HMDB0038325,COc1ccc(C2OC(C)C(c3ccc(OC)cc3)O2)cc1
HMDB0038330,O=C(OCc1ccccc1)c1c(O)cccc1OC1OC(CO)C(O)C(O)C1O
HMDB0038331,OCC1OC(OCc2cccc(O)c2)C(O)C(O)C1O
HMDB0038332,OCC1OC(OCCc2cccc(O)c2)C(O)C(O)C1O
HMDB0038333,O=C(O)Cc1ccccc1OC1OC(CO)C(O)C(O)C1O
HMDB0038334,O=C(O)CCc1ccccc1OC1OC(CO)C(O)C(O)C1O
HMDB0038339,COC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0038340,O=C(C=Cc1ccc(O)cc1)NCCc1c[nH]c2ccc(O)cc12
HMDB0038384,COn1cc(CC(=NOS(=O)(=O)[O-])SC2OC(CO)C(O)C(O)C2O)c2ccccc21
HMDB0038396,COc1ccc(-c2coc3c(CC=C(C)CO)c(O)cc(O)c3c2=O)cc1O
HMDB0038397,CC(C)=CCc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O
HMDB0038398,CC(C)=CCc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O
HMDB0038399,CC1=CC(=O)C(C2(C)CC(=O)C(C)(C)C2O)=CC1=O
HMDB0038415,O=S(=O)([O-])ON=C(CCCCc1ccccc1)SC1OC(CO)C(O)C(O)C1O
HMDB0038419,O=S(=O)([O-])ON=C(Cc1ccccc1)SC1OC(CO)C(O)C(O)C1O
HMDB0038422,O=S(=O)([O-])ON=C(CCCc1ccccc1)SC1OC(CO)C(O)C(O)C1O
HMDB0038423,O=S(=O)([O-])ON=C(CCc1ccccc1)SC1OC(CO)C(O)C(O)C1O
HMDB0038448,O=C1c2c(O)cc(O)cc2OCC1Cc1ccc(O)cc1
HMDB0038472,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OS(=O)(=O)[O-])cc(O)c12
HMDB0038479,CC(C)=CCc1c(O)cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1O
HMDB0038480,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2c(O)c1CC=C(C)C
HMDB0038481,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc1
HMDB0038488,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc1O
HMDB0038492,O=C(OCC1OC(O)C(O)C(O)C1O)c1ccccc1
HMDB0038501,C=C(CC(O)C(C)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C)C(C)C
HMDB0038511,CC(C)=CC(O)CC(C)c1ccc(C)cc1
HMDB0038512,C=C1C=CC(C(C)CC(O)C=C(C)C)CC1
HMDB0038514,[NH3+]C(CCC(=O)NC(CC(=O)O)c1ccccc1)C(=O)O
HMDB0038528,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)c(O)c1
HMDB0038547,CC(C=O)=CCCC(C)C1=CC(=O)C(C)=CC1=O
HMDB0038548,CC(C=O)=CCC=C(C)C1=CC(=O)C(C)=CC1=O
HMDB0038549,COc1cc(O)c2c(O)c3c(=O)oc(C)cc3cc2c1
HMDB0038554,CC(=O)OCC(C)(O)C1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1
HMDB0038571,COc1ccc(-c2cnc(-c3cccnc3)o2)cc1
HMDB0038573,CN(C=Cc1ccccc1)C(=O)C=Cc1ccccc1
HMDB0038574,O=C(C=Cc1ccccc1)NC=Cc1ccccc1
HMDB0038576,O=C(C=Cc1ccc(O)c(O)c1)Nc1ccc(O)cc1C(=O)O
HMDB0038577,O=C(C=Cc1ccc(O)cc1)Nc1ccc(O)cc1C(=O)O
HMDB0038589,COS(=O)c1[nH]c2ccccc2c1C=O
HMDB0038618,CC(C)=CCC(O)C(C)=CCOc1ccc(CCNC(=O)c2ccccc2)cc1
HMDB0038626,O=c1ccc2cc3ccoc3c(OC3OC(CO)C(O)C(O)C3O)c2o1
HMDB0038630,CCOC(=O)NCc1ccc(OC2OC(C)C(OC(C)=O)C(O)C2O)cc1
HMDB0038641,CSC1=NC(CC(C)=O)c2c([nH]c3ccccc23)S1
HMDB0038644,O=C(C=CC=CCCC=Cc1ccc2c(c1)OCO2)N1CCCC1
HMDB0038645,O=C(C=CCCCCC=Cc1ccc2c(c1)OCO2)N1CCCC1
HMDB0038646,O=C(CCCCCCC=Cc1ccc2c(c1)OCO2)N1CCCC1
HMDB0038647,O=C(C=CCCC=Cc1ccc2c(c1)OCO2)N1CCCC1
HMDB0038648,O=C(CCCCC=Cc1ccc2c(c1)OCO2)N1CCCC1
HMDB0038665,O=C(O)CCC(N=C(O)Cc1c[nH]c2ccccc12)C(=O)O
HMDB0038666,O=C(O)CC(NC(=O)Cc1c[nH]c2ccccc12)C(=O)O
HMDB0038706,C=C(C)C1CC=C(COC2OC(CO)C(O)C(O)C2O)CC1
HMDB0038724,COc1ccc(CC2[NH2+]CCc3c2cc(OC)c(OC)c3O)cc1
HMDB0038725,COc1ccc2c(c1O)C(Cc1ccc(O)cc1)[NH+](C)CC2
HMDB0038730,N#CC(=CCOC1OC(CO)C(O)C(O)C1O)COC(=O)C=Cc1ccc(O)cc1
HMDB0038742,Cc1cc(O)cc(O)c1C(=O)OC1CC2(C)C3CC(C)(C)CC3C=CC12O
HMDB0038748,O=C(C=Cc1ccc(O)cc1)OC1C(CO)OC(OCCc2ccc(O)cc2)C(O)C1O
HMDB0038755,COc1c(CC=C(C)C)c(O)cc2oc(-c3ccc(O)cc3O)cc12
HMDB0038756,COc1cc2oc(-c3ccc(O)cc3O)cc2c(OC)c1CC=C(C)C
HMDB0038774,CC(=CCc1c(O)ccc2c1OCC(c1ccc(O)cc1O)C2=O)CO
HMDB0038785,Cc1cc(O)cc(O)c1C(=O)OC1CC2(C)C3C(C=C(CO)C12O)CC(C)(C)C3O
HMDB0038786,Cc1cc(O)cc(O)c1C(=O)OC1CC2(C)C3C(C=C(C=O)C12O)CC(C)(C)C3O
HMDB0038787,COc1cc(C)c(C(=O)OC2CC3(C)C4C(C=C(CO)C23O)CC(C)(C)C4O)c(O)c1
HMDB0038788,COc1cc(C)c(C(=O)OC2CC3(C)C4C(C=C(C=O)C23O)CC(C)(C)C4O)c(O)c1
HMDB0038793,COc1cc(C)c(C(=O)OC2CC3(C)C4CC(C)(CO)CC4C=C(CO)C23O)c(O)c1
HMDB0038805,CCOC1CC2c3c(cc(OC)c4c5c(c(=O)oc34)C(=O)CC5)OC2O1
HMDB0038831,O=C(C=Cc1ccccc1)OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1
HMDB0038834,O=C(C=CCCc1ccc2c(c1)OCO2)N1CCCC1
HMDB0038873,COc1c2c(cc3oc(=O)c(-c4ccc(O)cc4O)cc13)OC(C)(C)CC2
HMDB0038874,COc1c2c(cc3oc(=O)c(-c4ccc(O)cc4O)cc13)OC(C)(CO)CC2
HMDB0038878,COc1cc2c(cc1O)-c1oc3c4c(cc(O)c3c(=O)c1C(C=C(C)C)O2)OC(C)(C)C=C4
HMDB0038900,CC(=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3O)coc12)CO
HMDB0038901,CC(C)=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)c(O)c3)coc12
HMDB0038902,CC(C)=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12
HMDB0038903,COc1ccc(-c2coc3c(CC=C(C)C)c(O)cc(O)c3c2=O)cc1
HMDB0038904,C=C(C)C1Cc2c(cc(O)c3c(=O)c(-c4ccc(O)cc4O)coc23)O1
HMDB0038917,Cc1cc(O)cc(O)c1C(=O)OC1CC2(C)C3CC(C)(C)CC3C=C(C=O)C12
HMDB0038918,Cc1cc(O)cc(O)c1C(=O)OC1CC2(C)C1C(C=O)=CC1(O)CC(C)(C)CC12
HMDB0038921,COc1cc(C=CC(=O)CC(=O)C=Cc2cc(OC)c(O)c(OC)c2)ccc1O
HMDB0038930,CC(Cc1ccc2c(c1)OCO2)C(C)C(O)c1ccc2c(c1)OCO2
HMDB0038932,Oc1cc2c(cc1C1OCC3C(c4ccc5c(c4)OCO5)OCC13)OCO2
HMDB0038943,O=C(C=Cc1ccc(O)cc1)Nc1ccccc1C(=O)O
HMDB0038944,COc1cc(C=CC(=O)Nc2ccccc2C(=O)O)ccc1O
HMDB0038950,COc1cc(CC2C(=O)OCC2Cc2ccc3c(c2)OCO3)cc2c1OCO2
HMDB0038955,COc1cccc(C=Cc2nc3ccccc3c(=O)o2)c1
HMDB0038956,O=c1oc(C=CC=Cc2ccc(O)cc2)nc2ccccc12
HMDB0038990,COC(=O)CC1C(=O)Nc2ccc(O)cc21
HMDB0038999,CCCCCC(CC(=O)CCc1ccc(O)c(OC)c1)S(=O)(=O)[O-]
HMDB0039018,CC(C=CC=O)=CC=CC=C(C)C=CC=C(C)C=CC12OC1(C)CC(O)CC2(C)C
HMDB0039020,CC(C=CC=C(C)C1C=C2C(C)(C)CC(O)CC2(C)O1)=CC=CC=C(C)C=CCO
HMDB0039021,CC(C=CC=C(C)C=CC12OC1(C)CC(O)CC2(C)C)=CC=CC=C(C)C=CCO
HMDB0039022,C=CCC(C)=CC=CC=C(C)C=CC=C(C)C(O)C=C1C(C)(C)CC(O)CC1(C)O
HMDB0039034,COc1ccc2ccc(=O)oc2c1C=CC(C)(O)COC(=O)CC(C)C
HMDB0039036,CC1CC(O)C2(C)C(C)C(=O)CCC2C1(C)COc1ccc2ccc(=O)oc2c1
HMDB0039037,CC(C)(OC1OC(CO)C(O)C(O)C1O)C1Oc2cc3oc(=O)ccc3cc2C1O
HMDB0039038,CC(O)(COC1OC(CO)C(O)C(O)C1O)C1Cc2cc3ccc(=O)oc3cc2O1
HMDB0039042,CC1=CC(=O)C2C(C)(C)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1
HMDB0039045,O=c1ccc2ccc3c(c2o1)OCO3
HMDB0039046,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1OC
HMDB0039057,COc1c2occc2c(OCC=C(C)CCC=C(C)C)c2ccc(=O)oc12
HMDB0039058,CC(C)=CC(=O)OC(COc1c2occc2cc2ccc(=O)oc12)C(C)(C)O
HMDB0039059,CC(C)CC(=O)OC(COc1c2occc2cc2ccc(=O)oc12)C(C)(C)O
HMDB0039063,C=C(C)C(O)CCC(C)=CCOc1ccc2ccc(=O)oc2c1
HMDB0039065,CC1=CCC2C(C)(C)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1
HMDB0039066,CC(=CCOc1c2ccoc2cc2oc(=O)ccc12)CCC(O)C(C)(C)O
HMDB0039067,CC(=CCOc1c2ccoc2cc2oc(=O)ccc12)CCC1OC1(C)C
HMDB0039068,COc1c2ccoc2c(OCC(OC(=O)CC(C)C)C(C)(C)O)c2oc(=O)ccc12
HMDB0039069,COc1c2ccoc2c(OCC(O)C(C)(C)OC2OC(CO)C(O)C(O)C2O)c2oc(=O)ccc12
HMDB0039097,Oc1cc(O)cc(CCc2ccccc2O)c1
HMDB0039100,CC(=O)Oc1cc(O)c2c(c1)C=CCCCC(=O)CCCC(C)OC2=O
HMDB0039102,O=C(O)CC(=O)NC(Cc1ccccc1)C(=O)O
HMDB0039105,CCC12C=CC(=O)n3ccc(c31)-c1ccccc1NC(=O)CC2
HMDB0039120,CC(C=CC=C(C)C(=O)O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(CO)C(O)C(O)C1O
HMDB0039125,O=C(C=CC=Cc1ccc(O)cc1)N1CCCCC1
HMDB0039132,CCCC(CC(CCc1ccc(O)c(OC)c1)OC(C)=O)OC(C)=O
HMDB0039137,COC(=O)C1=COC(C)C(C=O)C1CC(=O)OCCc1ccc(O)c(O)c1
HMDB0039142,CCC=CC#CC(O)c1ccc(C=CC(=O)OC)o1
HMDB0039146,C=C(C)C=Cc1cc2ccc(=O)oc2cc1OC
HMDB0039147,O=Cc1cc2ccc(=O)oc2cc1O
HMDB0039153,Cc1cc(=O)ccc2c1CCC2C
HMDB0039159,CCCCC=C1OC(=O)C(C)=C1C
HMDB0039166,COc1cc(O)cc2c1C(=O)c1cc(O)c(C)cc1C2=O
HMDB0039167,O=C(C=Cc1ccc(O)cc1)OC1C(O)OC(CO)C(O)C1O
HMDB0039169,O=C(C=Cc1ccc(O)cc1)OCC1OC(O)C(O)C(O)C1O
HMDB0039172,O=C(OCC1OC(Oc2ccc(CO)c(O)c2)C(O)C(O)C1O)c1ccccc1
HMDB0039209,O=C(O)c1ccccc1-c1ccc(O)cc1O
HMDB0039238,c1ccc(CNc2ncnc3[nH]c[nH+]c23)cc1
HMDB0039273,COc1cc(O)cc(C=Cc2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)c1
HMDB0039309,CC(C)=CCCC(C)=CCOc1c2occc2cc2ccc(=O)oc12
HMDB0039327,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1ccc(O)cc1
HMDB0039334,COc1cc(C=CCOC2OC(CO)C(O)C(O)C2O)ccc1O
HMDB0039377,COc1ccc(CC2(O)Oc3cc(O)ccc3C2=O)cc1O
HMDB0039380,COc1cc(C)c(C(=O)OC2CC3(C)C4CC(C)(C)CC4C=C(C=O)C23O)c(O)c1
HMDB0039385,CC(C)c1ccc(CO)cc1OC1OC(CO)C(O)C(O)C1O
HMDB0039404,O=C1OC(O)c2cccc3ccc(-c4ccc(O)cc4)c1c23
HMDB0039455,O=CC1=C(Cc2ccccc2)CN(O)C=C1
HMDB0039493,CCCCC#CC(=O)c1ccc(C=CC(=O)O)o1
HMDB0039500,O=C(O)CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0039502,O=C(C=Cc1ccc(O)cc1)NC(Cc1ccc(O)cc1)C(=O)O
HMDB0039503,CCC=CCC1C(=O)CCC1CC(=O)NC(Cc1ccc(O)cc1)C(=O)O
HMDB0039521,O=C(C=Cc1ccc(O)cc1)NCCc1ccc(O)cc1
HMDB0039564,CC1OC(OC(C)(C)C2Cc3cc4ccc(=O)oc4cc3O2)C(O)C(O)C1O
HMDB0039578,COc1ccc2c(c1O)C(=O)c1ccc(C)c(O)c1C2=O
HMDB0039601,O=CC=Cc1cc(O)c2c(c1)C(CO)C(c1ccc(O)c(O)c1)O2
HMDB0039607,CC1=CC(OC=C2C(=O)OC3C4=C(CCCC4C)CC23)OC1=O
HMDB0039611,COc1cc(CC=CC(=O)CC(=O)C=CCc2ccc(O)c(OC)c2)ccc1O
HMDB0039612,O=C(C=Cc1ccc(O)cc1O)c1ccccc1
HMDB0039617,O=C(OCC1(O)C=CC(OC(=O)c2ccccc2)C(O)C1O)c1ccccc1
HMDB0039632,COc1ccc(C(CNC(=O)C=Cc2ccccc2)OC)cc1
HMDB0039633,CCOC(CNC(=O)C=Cc1ccccc1)c1ccc(OC)cc1
HMDB0039634,O=C(OCC1=CC(O)C(O)C(OC(=O)c2ccccc2)C1O)c1ccccc1
HMDB0039637,C=CC1(C)CC(=O)C(=C(C)C)CC1C(=C)C
HMDB0039656,O=C1CC(c2ccco2)C2=C1NCCC2
HMDB0039661,CC1CC2=C(NCCC=C2)C1=O
HMDB0039684,CC1C(=O)C2=C(CCCCN2)C1C
HMDB0039732,CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(O)c1O
HMDB0039755,COc1ccc(CCNC(=O)C=Cc2ccc(O)c(OC)c2)cc1O
HMDB0039756,C=C(CO)C1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1
HMDB0039765,CC1=CC(=CCCC[NH+]2CCCCC23C=C(C)C(=O)O3)OC1=O
HMDB0039767,C=C1CC2=C(CCCN2CCCC=C2C=C(C)C(=O)O2)C1=O
HMDB0039775,COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1OC(=O)C(C)C
HMDB0039803,CC1=CC2=CC(=O)CCC2CC1
HMDB0039808,O=C(CCCCCC=Cc1ccc2c(c1)OCO2)N1CCCCC1
HMDB0039820,COc1c2c(cc3ccc(=O)oc13)OCO2
HMDB0039858,CC=C(C)C(=O)OC(C=C1OC(=O)C2=C1CCC=C2)CC
HMDB0039873,Nc1ccccc1C(=O)Oc1ccc2ccccc2c1
HMDB0039902,O=C1c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2OCC1c1ccc(O)cc1
HMDB0039914,COc1cc2oc3cc(O)c(OC)c(C=CC(C)(C)O)c3c(=O)c2c(O)c1CC=C(C)C
HMDB0039917,C=C(C)C(O)Cc1c(O)cc2oc3cc(OC)c(OC)c(CC=C(C)C)c3c(=O)c2c1O
HMDB0039959,COC1(C(=O)O)CC(O)C(O)C(OC(=O)C=Cc2ccc(O)c(O)c2)C1
HMDB0039960,COc1cc(C=CC(=O)OC2CC(O)(C(=O)O)CC(O)C2O)ccc1O
HMDB0040007,Cc1ccc(-c2c(C)cc3n2CCC3)o1
HMDB0040012,Cc1ccc(-c2ccc3n2CCC3)o1
HMDB0040121,COC(=O)c1cc(CC=C(C)C)c(O)c(OC2OC(CO)C(O)C(O)C2O)c1
HMDB0040129,COc1ccccc1-c1coc2cc(OC3OC(C)C(O)C(O)C3O)c(OC)c(O)c2c1=O
HMDB0040134,COc1cc(C=CC(=O)COC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O
HMDB0040164,Cc1cccc2c1sc1ccccc12
HMDB0040284,Cc1ccc2c(c1)C=CCC2(C)C
HMDB0040286,O=C(C=Cc1ccccc1)OCc1ccccc1
HMDB0040303,COc1ccc(C=C2Oc3cc(OC)c(O)c(OC)c3C2=O)cc1
HMDB0040308,COc1ccc2c(c1O)OC(c1cc(O)c(OC)c(OC)c1)CC2
HMDB0040311,COc1cc(C2CCc3ccc(OC)c(OC)c3O2)cc(OC)c1OC
HMDB0040320,COc1ccc(C2Oc3cc(O)c(OC)c(O)c3C(=O)C2O)cc1
HMDB0040326,Cc1cc(=O)c2c(C)cc(O)cc2o1
HMDB0040354,CC(C)=CCc1cc(O)c2c(=O)c3cccc(O)c3oc2c1O
HMDB0040355,COc1cc(C=CC(=O)CC(=O)CC(O)c2ccc(O)c(OC)c2)ccc1O
HMDB0040357,CC1(C)C=Cc2cc(O)c3c(=O)c4cccc(O)c4oc3c2O1
HMDB0040358,C=C(CO)C1Cc2cc(C(C)=O)ccc2O1
HMDB0040369,CC(C)C(=O)CCC1(C)C=Cc2c(c3ccccc3n(C)c2=O)O1
HMDB0040380,C=C(C)C=Cc1c(OC)c2ccccc2[nH]c1=O
HMDB0040381,C=C(C)C=Cc1c(OC)c2ccccc2n(C)c1=O
HMDB0040382,COc1cc(O)c2c(=O)c3ccc(O)cc3n(C)c2c1
HMDB0040383,CC1=CC(=CCCC[NH+]2CCCCC23C=C(C)C(=O)N3)NC1=O
HMDB0040407,CC1CC(=O)c2c(CC(=O)O)cc(O)cc2O1
HMDB0040408,Cc1cc(=O)c2c(CC(=O)O)cc(O)cc2o1
HMDB0040412,CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1
HMDB0040465,C=C(C)C1CC=C(C(=O)OC2OC(CO)C(O)C(O)C2O)CC1
HMDB0040513,COc1cc(C2Oc3cc(-c4oc5cc(O)cc(O)c5c(=O)c4O)ccc3OC2CO)ccc1O
HMDB0040533,C=C(C)C1=CC23OC4(C(=O)C=C(OC)C(=O)C14)C2Oc1c2c(cc(O)c1C3=O)OC(C)(C)C=C2
HMDB0040545,COc1ccc(C2CC(=O)c3ccc(OC4OC(C)C(O)C(O)C4O)cc3O2)cc1
HMDB0040556,O=c1cc(-c2ccccc2)oc2cccc(OC3OC(CO)C(O)C(O)C3O)c12
HMDB0040565,Cc1cc(OC2OC(CO)C(O)C(O)C2O)cc2oc(CC(C)O)cc(=O)c12
HMDB0040568,CCCCCC(CC(CCc1ccc(O)c(OC)c1)OC(C)=O)OC(C)=O
HMDB0040630,CC1(O)OC(=O)C=C1C1=COc2cc(O)ccc2C1
HMDB0040670,CC=C(C)C(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C
HMDB0040675,CC(C)=CCc1c(O)c2c3c(c1O)-c1oc4cc(O)cc(O)c4c(=O)c1CC3C(C)(C)O2
HMDB0040683,COc1c(O)ccc2c(=O)c3c(O)cc(O)cc3n(C)c12
HMDB0040692,Cc1cccc(O)c1C(=O)OC1C(=O)C(CO)=CC(O)C1O
HMDB0040694,[NH3+]C(CCC(=O)NNc1ccc(C=O)cc1)C(=O)O
HMDB0040699,COc1cc(C=CC=CC(=O)N2CCCCC2)ccc1O
HMDB0040700,COC1=CC(C=CC=CC(=O)N2CCCCC2)=CCC1O
HMDB0040713,C=C1C(OC2OC(CO)C(O)C(O)C2O)CC2C(C)C(=O)OC2C2C(=C)CCC12
HMDB0040746,CC(C)c1cc2c(cc1O)C1(C)CCCC(C)(C=O)C1CC2=O
HMDB0040762,CC1=C(C2=C(C)C(=O)C(=O)C(C(C)C)=C2)C=C(C(C)C)C(=O)C1=O
HMDB0040774,CC1=C(C2=C(C)C(=O)c3c([nH]c4ccccc34)C2=O)C(=O)c2[nH]c3ccccc3c2C1=O
HMDB0040786,Cn1c(=O)c(Cc2c(O)c3ccccc3n(C)c2=O)c(O)c2ccccc21
HMDB0040793,CC(=CCOc1ccc(CCNC(=O)c2ccccc2)cc1)C(O)CC1OC1(C)C
HMDB0040794,COc1c(O)c(=O)n2c3ccccc3c3cc[n+]([O-])c1c32
HMDB0040796,CC(=CCOc1ccc2ccc(=O)oc2c1)CCC(OC=O)C(C)(C)O
HMDB0040809,COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1OC
HMDB0040811,O=C(C=CC=CCCC=Cc1ccc2c(c1)OCO2)N1CCCCC1
HMDB0040813,COc1cc(-c2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2O)ccc1O
HMDB0040823,Cc1ccc2c(c1)C(=O)CCC2C
HMDB0040834,CCOC1OCC(Cc2ccc3c(c2)OCO3)C1Cc1ccc2c(c1)OCO2
HMDB0040837,COc1c(-c2cc(O)c(O)c(CC=C(C)C)c2)oc2cc(O)cc(O)c2c1=O
HMDB0040866,COc1ccc(C=CC(=O)OC2OC(CO)C(O)C(O)C2O)c(O)c1
HMDB0040869,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(=O)O
HMDB0040876,C=C(C)C1Cc2cc3ccc(=O)oc3c(O)c2O1
HMDB0040889,O=C(C=CC=Cc1ccc(O)cc1)C=Cc1ccc(O)cc1
HMDB0040893,OC(C=CC=Cc1ccccc1)CCc1ccccc1
HMDB0040903,Cc1coc(CC2(C)CCC(c3ccoc3)O2)c1
HMDB0040915,CC(C)=CC=Cc1ccc2c(c1)C(=O)c1ccccc1C2=O
HMDB0040926,CCCCc1ccc(CCc2ccc(O)c(OC)c2)o1
HMDB0040929,COc1cc(CCc2ccccc2)c(O)c(O)c1OC
HMDB0040930,COc1cc(C=CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O
HMDB0040931,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)ccc1O
HMDB0040935,COC(=O)c1c(-c2ccc(O)cc2OC)oc2cc(OC)ccc12
HMDB0040936,COc1cc(OC)c(C(O)=CC(=O)c2ccccc2)c(O)c1C
HMDB0040981,Cc1cc2c(cc1O)C(C)C(=O)CC2C(C)C
HMDB0041008,Cn1c(N)nc2ncc(-c3ccccc3)cc21
HMDB0041045,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C2(O)CCl
HMDB0041064,COc1cc2c3ccccc3n3c(=O)ccc(n1)c23
HMDB0041088,COc1cc(C=C(C(=O)NCCc2ccc(O)cc2)c2cc(OC)c(O)c(OC)c2)ccc1O
HMDB0041089,Oc1ccc(CCC(O)CCC=Cc2ccccc2)cc1O
HMDB0041090,Oc1ccc(CCC(O)CCC=Cc2ccccc2)cc1
HMDB0041098,Cc1c(OC2OC(COC(=O)C=Cc3ccccc3)C(O)C(O)C2O)occc1=O
